document_id,parser,chunker,query_id,question_type,n_evidence,n_present_in_corpus,coverage,n_chunks
D1,normal,advanced,D1-Q049,procedural,1,1,1.0,175
D1,normal,advanced,D1-Q050,procedural,1,1,1.0,175
D1,normal,advanced,D1-Q051,list_membership,3,3,1.0,175
D1,normal,advanced,D1-Q052,negation,1,1,1.0,175
D1,normal,advanced,D1-Q053,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q054,exact_fact,1,1,1.0,175
D1,normal,advanced,D1-Q055,conditional_exception,1,1,1.0,175
D1,normal,advanced,D1-Q056,procedural,1,1,1.0,175
D1,normal,advanced,D1-Q057,exact_fact,1,1,1.0,175
D1,normal,advanced,D1-Q058,negation,1,1,1.0,175
D1,normal,advanced,D1-Q059,procedural,1,1,1.0,175
D1,normal,advanced,D1-Q060,negation,1,1,1.0,175
D1,normal,advanced,D1-Q061,procedural,1,1,1.0,175
D1,normal,advanced,D1-Q062,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q063,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q064,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q065,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q066,list_membership,1,1,1.0,175
D1,normal,advanced,D1-Q067,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q068,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q069,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q070,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q071,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q072,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q073,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q074,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q075,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q076,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q077,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q078,conditional_exception,1,1,1.0,175
D1,normal,advanced,D1-Q079,conditional_exception,3,3,1.0,175
D1,normal,advanced,D1-Q080,numerical,2,2,1.0,175
D1,normal,advanced,D1-Q081,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q082,procedural,1,1,1.0,175
D1,normal,advanced,D1-Q083,numerical,2,2,1.0,175
D1,normal,advanced,D1-Q084,exact_fact,1,1,1.0,175
D1,normal,advanced,D1-Q085,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q086,negation,1,1,1.0,175
D1,normal,advanced,D1-Q087,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q088,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q089,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q090,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q091,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q092,procedural,1,1,1.0,175
D1,normal,advanced,D1-Q093,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q094,exact_fact,1,1,1.0,175
D1,normal,advanced,D1-Q095,exact_fact,1,1,1.0,175
D1,normal,advanced,D1-Q096,negation,1,1,1.0,175
D1,normal,advanced,D1-Q097,exact_fact,1,1,1.0,175
D1,normal,advanced,D1-Q098,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q099,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q100,exact_fact,1,1,1.0,175
D1,normal,advanced,D1-Q101,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q102,negation,1,1,1.0,175
D1,normal,advanced,D1-Q103,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q104,negation,1,1,1.0,175
D1,normal,advanced,D1-Q105,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q106,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q107,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q108,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q109,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q110,exact_fact,1,1,1.0,175
D1,normal,advanced,D1-Q111,exact_fact,1,1,1.0,175
D1,normal,advanced,D1-Q112,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q113,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q114,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q115,negation,1,1,1.0,175
D1,normal,advanced,D1-Q116,list_membership,3,3,1.0,175
D1,normal,advanced,D1-Q117,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q118,negation,1,1,1.0,175
D1,normal,advanced,D1-Q119,exact_fact,1,1,1.0,175
D1,normal,advanced,D1-Q120,numerical,2,2,1.0,175
D1,normal,advanced,D1-Q121,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q122,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q123,procedural,1,1,1.0,175
D1,normal,advanced,D1-Q124,exact_fact,1,1,1.0,175
D1,normal,advanced,D1-Q125,exact_fact,1,1,1.0,175
D1,normal,advanced,D1-Q126,negation,1,1,1.0,175
D1,normal,advanced,D1-Q127,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q128,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q129,exact_fact,1,1,1.0,175
D1,normal,advanced,D1-Q130,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q131,negation,1,1,1.0,175
D1,normal,advanced,D1-Q132,negation,1,1,1.0,175
D1,normal,advanced,D1-Q133,procedural,3,3,1.0,175
D1,normal,advanced,D1-Q134,exact_fact,1,1,1.0,175
D1,normal,advanced,D1-Q135,conditional_exception,1,1,1.0,175
D1,normal,advanced,D1-Q136,exact_fact,1,1,1.0,175
D1,normal,advanced,D1-Q137,table_lookup,6,5,0.8333333333333334,175
D1,normal,advanced,D1-Q138,table_context,3,3,1.0,175
D1,normal,advanced,D1-Q139,heading_context,1,1,1.0,175
D1,normal,advanced,D1-Q140,exact_fact,1,1,1.0,175
D1,normal,advanced,D1-Q141,exact_fact,1,1,1.0,175
D1,normal,advanced,D1-Q142,exact_fact,1,1,1.0,175
D1,normal,advanced,D1-Q143,exact_fact,1,1,1.0,175
D1,normal,advanced,D1-Q144,exact_fact,1,1,1.0,175
D1,normal,advanced,D1-Q145,exact_fact,1,1,1.0,175
D1,normal,advanced,D1-Q146,exact_fact,1,1,1.0,175
D1,normal,advanced,D1-Q147,exact_fact,1,1,1.0,175
D1,normal,advanced,D1-Q148,exact_fact,1,1,1.0,175
D1,normal,advanced,D1-Q149,exact_fact,1,1,1.0,175
D1,normal,advanced,D1-Q150,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q151,numerical,2,2,1.0,175
D1,normal,advanced,D1-Q152,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q153,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q154,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q155,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q156,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q157,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q158,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q159,procedural,1,1,1.0,175
D1,normal,advanced,D1-Q160,exact_fact,1,1,1.0,175
D1,normal,advanced,D1-Q161,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q162,procedural,1,1,1.0,175
D1,normal,advanced,D1-Q163,exact_fact,1,0,0.0,175
D1,normal,advanced,D1-Q164,procedural,1,1,1.0,175
D1,normal,advanced,D1-Q165,exact_fact,1,1,1.0,175
D1,normal,advanced,D1-Q166,negation,1,1,1.0,175
D1,normal,advanced,D1-Q167,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q168,procedural,1,1,1.0,175
D1,normal,advanced,D1-Q169,exact_fact,1,1,1.0,175
D1,normal,advanced,D1-Q170,temporal,1,1,1.0,175
D1,normal,advanced,D1-Q171,temporal,1,1,1.0,175
D1,normal,advanced,D1-Q172,exact_fact,1,1,1.0,175
D1,normal,advanced,D1-Q173,procedural,1,1,1.0,175
D1,normal,advanced,D1-Q174,conditional_exception,1,1,1.0,175
D1,normal,advanced,D1-Q175,negation,1,1,1.0,175
D1,normal,advanced,D1-Q176,procedural,1,1,1.0,175
D1,normal,advanced,D1-Q177,exact_fact,1,1,1.0,175
D1,normal,advanced,D1-Q178,negation,1,1,1.0,175
D1,normal,advanced,D1-Q179,exact_fact,1,1,1.0,175
D1,normal,advanced,D1-Q180,exact_fact,1,1,1.0,175
D1,normal,advanced,D1-Q181,procedural,1,1,1.0,175
D1,normal,advanced,D1-Q182,conditional_exception,1,1,1.0,175
D1,normal,advanced,D1-Q183,conditional_exception,1,1,1.0,175
D1,normal,advanced,D1-Q184,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q185,procedural,1,1,1.0,175
D1,normal,advanced,D1-Q186,conditional_exception,1,1,1.0,175
D1,normal,advanced,D1-Q187,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q188,numerical,1,1,1.0,175
D1,normal,advanced,D1-Q189,exact_fact,1,1,1.0,175
D1,normal,advanced,D1-Q190,conditional_exception,1,1,1.0,175
D1,normal,advanced,D1-Q191,conditional_exception,1,1,1.0,175
D1,normal,advanced,D1-Q192,list_membership,1,1,1.0,175
D1,normal,advanced,D1-Q193,procedural,1,1,1.0,175
D1,normal,advanced,D1-Q194,procedural,1,1,1.0,175
D1,normal,advanced,D1-Q195,conditional_exception,1,1,1.0,175
D1,normal,advanced,D1-Q196,exact_fact,1,1,1.0,175
D1,normal,advanced,D1-Q197,procedural,1,1,1.0,175
D1,normal,advanced,D1-Q198,conditional_exception,1,1,1.0,175
D1,normal,advanced,D1-Q199,conditional_exception,1,1,1.0,175
D1,normal,advanced,D1-Q200,numerical,1,1,1.0,175
D1,context_aware,basic,D1-Q001,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q002,temporal,1,1,1.0,157
D1,context_aware,basic,D1-Q003,list_membership,11,11,1.0,157
D1,context_aware,basic,D1-Q004,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q005,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q006,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q007,paraphrase,1,1,1.0,157
D1,context_aware,basic,D1-Q008,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q009,list_membership,1,1,1.0,157
D1,context_aware,basic,D1-Q010,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q011,exact_fact,1,0,0.0,157
D1,context_aware,basic,D1-Q012,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q013,list_membership,3,2,0.6666666666666666,157
D1,context_aware,basic,D1-Q014,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q015,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q016,list_membership,3,3,1.0,157
D1,context_aware,basic,D1-Q017,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q018,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q019,conditional_exception,1,1,1.0,157
D1,context_aware,basic,D1-Q020,procedural,1,1,1.0,157
D1,context_aware,basic,D1-Q021,conditional_exception,1,1,1.0,157
D1,context_aware,basic,D1-Q022,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q023,negation,1,1,1.0,157
D1,context_aware,basic,D1-Q024,conditional_exception,1,1,1.0,157
D1,context_aware,basic,D1-Q025,negation,1,1,1.0,157
D1,context_aware,basic,D1-Q026,paraphrase,1,1,1.0,157
D1,context_aware,basic,D1-Q027,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q028,conditional_exception,1,1,1.0,157
D1,context_aware,basic,D1-Q029,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q030,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q031,negation,1,1,1.0,157
D1,context_aware,basic,D1-Q032,temporal,1,1,1.0,157
D1,context_aware,basic,D1-Q033,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q034,negation,1,1,1.0,157
D1,context_aware,basic,D1-Q035,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q036,conditional_exception,1,1,1.0,157
D1,context_aware,basic,D1-Q037,conditional_exception,1,1,1.0,157
D1,context_aware,basic,D1-Q038,negation,1,0,0.0,157
D1,context_aware,basic,D1-Q039,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q040,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q041,negation,1,1,1.0,157
D1,context_aware,basic,D1-Q042,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q043,list_membership,1,1,1.0,157
D1,context_aware,basic,D1-Q044,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q045,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q046,procedural,1,1,1.0,157
D1,context_aware,basic,D1-Q047,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q048,negation,1,1,1.0,157
D1,context_aware,basic,D1-Q049,procedural,1,1,1.0,157
D1,context_aware,basic,D1-Q050,procedural,1,1,1.0,157
D1,context_aware,basic,D1-Q051,list_membership,3,3,1.0,157
D1,context_aware,basic,D1-Q052,negation,1,1,1.0,157
D1,context_aware,basic,D1-Q053,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q054,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q055,conditional_exception,1,1,1.0,157
D1,context_aware,basic,D1-Q056,procedural,1,1,1.0,157
D1,context_aware,basic,D1-Q057,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q058,negation,1,1,1.0,157
D1,context_aware,basic,D1-Q059,procedural,1,1,1.0,157
D1,context_aware,basic,D1-Q060,negation,1,1,1.0,157
D1,context_aware,basic,D1-Q061,procedural,1,1,1.0,157
D1,context_aware,basic,D1-Q062,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q063,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q064,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q065,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q066,list_membership,1,1,1.0,157
D1,context_aware,basic,D1-Q067,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q068,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q069,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q070,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q071,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q072,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q073,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q074,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q075,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q076,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q077,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q078,conditional_exception,1,1,1.0,157
D1,context_aware,basic,D1-Q079,conditional_exception,3,3,1.0,157
D1,context_aware,basic,D1-Q080,numerical,2,2,1.0,157
D1,context_aware,basic,D1-Q081,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q082,procedural,1,1,1.0,157
D1,context_aware,basic,D1-Q083,numerical,2,2,1.0,157
D1,context_aware,basic,D1-Q084,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q085,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q086,negation,1,1,1.0,157
D1,context_aware,basic,D1-Q087,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q088,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q089,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q090,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q091,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q092,procedural,1,1,1.0,157
D1,context_aware,basic,D1-Q093,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q094,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q095,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q096,negation,1,1,1.0,157
D1,context_aware,basic,D1-Q097,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q098,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q099,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q100,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q101,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q102,negation,1,1,1.0,157
D1,context_aware,basic,D1-Q103,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q104,negation,1,1,1.0,157
D1,context_aware,basic,D1-Q105,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q106,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q107,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q108,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q109,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q110,exact_fact,1,0,0.0,157
D1,context_aware,basic,D1-Q111,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q112,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q113,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q114,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q115,negation,1,1,1.0,157
D1,context_aware,basic,D1-Q116,list_membership,3,3,1.0,157
D1,context_aware,basic,D1-Q117,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q118,negation,1,1,1.0,157
D1,context_aware,basic,D1-Q119,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q120,numerical,2,2,1.0,157
D1,context_aware,basic,D1-Q121,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q122,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q123,procedural,1,1,1.0,157
D1,context_aware,basic,D1-Q124,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q125,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q126,negation,1,1,1.0,157
D1,context_aware,basic,D1-Q127,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q128,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q129,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q130,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q131,negation,1,1,1.0,157
D1,context_aware,basic,D1-Q132,negation,1,1,1.0,157
D1,context_aware,basic,D1-Q133,procedural,3,3,1.0,157
D1,context_aware,basic,D1-Q134,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q135,conditional_exception,1,1,1.0,157
D1,context_aware,basic,D1-Q136,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q137,table_lookup,6,5,0.8333333333333334,157
D1,context_aware,basic,D1-Q138,table_context,3,3,1.0,157
D1,context_aware,basic,D1-Q139,heading_context,1,1,1.0,157
D1,context_aware,basic,D1-Q140,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q141,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q142,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q143,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q144,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q145,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q146,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q147,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q148,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q149,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q150,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q151,numerical,2,2,1.0,157
D1,context_aware,basic,D1-Q152,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q153,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q154,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q155,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q156,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q157,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q158,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q159,procedural,1,1,1.0,157
D1,context_aware,basic,D1-Q160,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q161,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q162,procedural,1,0,0.0,157
D1,context_aware,basic,D1-Q163,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q164,procedural,1,1,1.0,157
D1,context_aware,basic,D1-Q165,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q166,negation,1,1,1.0,157
D1,context_aware,basic,D1-Q167,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q168,procedural,1,1,1.0,157
D1,context_aware,basic,D1-Q169,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q170,temporal,1,1,1.0,157
D1,context_aware,basic,D1-Q171,temporal,1,1,1.0,157
D1,context_aware,basic,D1-Q172,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q173,procedural,1,1,1.0,157
D1,context_aware,basic,D1-Q174,conditional_exception,1,1,1.0,157
D1,context_aware,basic,D1-Q175,negation,1,1,1.0,157
D1,context_aware,basic,D1-Q176,procedural,1,1,1.0,157
D1,context_aware,basic,D1-Q177,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q178,negation,1,1,1.0,157
D1,context_aware,basic,D1-Q179,exact_fact,1,0,0.0,157
D1,context_aware,basic,D1-Q180,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q181,procedural,1,0,0.0,157
D1,context_aware,basic,D1-Q182,conditional_exception,1,1,1.0,157
D1,context_aware,basic,D1-Q183,conditional_exception,1,1,1.0,157
D1,context_aware,basic,D1-Q184,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q185,procedural,1,1,1.0,157
D1,context_aware,basic,D1-Q186,conditional_exception,1,1,1.0,157
D1,context_aware,basic,D1-Q187,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q188,numerical,1,1,1.0,157
D1,context_aware,basic,D1-Q189,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q190,conditional_exception,1,1,1.0,157
D1,context_aware,basic,D1-Q191,conditional_exception,1,1,1.0,157
D1,context_aware,basic,D1-Q192,list_membership,1,1,1.0,157
D1,context_aware,basic,D1-Q193,procedural,1,1,1.0,157
D1,context_aware,basic,D1-Q194,procedural,1,1,1.0,157
D1,context_aware,basic,D1-Q195,conditional_exception,1,1,1.0,157
D1,context_aware,basic,D1-Q196,exact_fact,1,1,1.0,157
D1,context_aware,basic,D1-Q197,procedural,1,1,1.0,157
D1,context_aware,basic,D1-Q198,conditional_exception,1,1,1.0,157
D1,context_aware,basic,D1-Q199,conditional_exception,1,1,1.0,157
D1,context_aware,basic,D1-Q200,numerical,1,1,1.0,157
D1,context_aware,medium,D1-Q001,exact_fact,1,1,1.0,638
D1,context_aware,medium,D1-Q002,temporal,1,1,1.0,638
D1,context_aware,medium,D1-Q003,list_membership,11,11,1.0,638
D1,context_aware,medium,D1-Q004,exact_fact,1,1,1.0,638
D1,context_aware,medium,D1-Q005,exact_fact,1,1,1.0,638
D1,context_aware,medium,D1-Q006,exact_fact,1,1,1.0,638
D1,context_aware,medium,D1-Q007,paraphrase,1,1,1.0,638
D1,context_aware,medium,D1-Q008,exact_fact,1,1,1.0,638
D1,context_aware,medium,D1-Q009,list_membership,1,1,1.0,638
D1,context_aware,medium,D1-Q010,exact_fact,1,1,1.0,638
D1,context_aware,medium,D1-Q011,exact_fact,1,1,1.0,638
D1,context_aware,medium,D1-Q012,exact_fact,1,1,1.0,638
D1,context_aware,medium,D1-Q013,list_membership,3,2,0.6666666666666666,638
D1,context_aware,medium,D1-Q014,exact_fact,1,1,1.0,638
D1,context_aware,medium,D1-Q015,exact_fact,1,1,1.0,638
D1,context_aware,medium,D1-Q016,list_membership,3,3,1.0,638
D1,context_aware,medium,D1-Q017,exact_fact,1,1,1.0,638
D1,context_aware,medium,D1-Q018,exact_fact,1,1,1.0,638
D1,context_aware,medium,D1-Q019,conditional_exception,1,1,1.0,638
D1,context_aware,medium,D1-Q020,procedural,1,1,1.0,638
D1,context_aware,medium,D1-Q021,conditional_exception,1,1,1.0,638
D1,context_aware,medium,D1-Q022,numerical,1,1,1.0,638
D1,context_aware,medium,D1-Q023,negation,1,1,1.0,638
D1,context_aware,medium,D1-Q024,conditional_exception,1,1,1.0,638
D1,context_aware,medium,D1-Q025,negation,1,1,1.0,638
D1,context_aware,medium,D1-Q026,paraphrase,1,1,1.0,638
D1,context_aware,medium,D1-Q027,exact_fact,1,1,1.0,638
D1,context_aware,medium,D1-Q028,conditional_exception,1,1,1.0,638
D1,context_aware,medium,D1-Q029,exact_fact,1,1,1.0,638
D1,context_aware,medium,D1-Q030,exact_fact,1,1,1.0,638
D1,context_aware,medium,D1-Q031,negation,1,1,1.0,638
D1,context_aware,medium,D1-Q032,temporal,1,1,1.0,638
D1,context_aware,medium,D1-Q033,exact_fact,1,1,1.0,638
D1,context_aware,medium,D1-Q034,negation,1,1,1.0,638
D1,context_aware,medium,D1-Q035,numerical,1,1,1.0,638
D1,context_aware,medium,D1-Q036,conditional_exception,1,1,1.0,638
D1,context_aware,medium,D1-Q037,conditional_exception,1,1,1.0,638
D1,context_aware,medium,D1-Q038,negation,1,1,1.0,638
D1,context_aware,medium,D1-Q039,exact_fact,1,1,1.0,638
D1,context_aware,medium,D1-Q040,exact_fact,1,1,1.0,638
D1,context_aware,medium,D1-Q041,negation,1,1,1.0,638
D1,context_aware,medium,D1-Q042,exact_fact,1,1,1.0,638
D1,context_aware,medium,D1-Q043,list_membership,1,1,1.0,638
D1,context_aware,medium,D1-Q044,exact_fact,1,1,1.0,638
D1,context_aware,medium,D1-Q045,exact_fact,1,1,1.0,638
D1,context_aware,medium,D1-Q046,procedural,1,1,1.0,638
D1,context_aware,medium,D1-Q047,numerical,1,1,1.0,638
D1,context_aware,medium,D1-Q048,negation,1,1,1.0,638
D1,context_aware,medium,D1-Q049,procedural,1,1,1.0,638
D1,context_aware,medium,D1-Q050,procedural,1,1,1.0,638
D1,context_aware,medium,D1-Q051,list_membership,3,3,1.0,638
D1,context_aware,medium,D1-Q052,negation,1,1,1.0,638
D1,context_aware,medium,D1-Q053,numerical,1,1,1.0,638
D1,context_aware,medium,D1-Q054,exact_fact,1,1,1.0,638
D1,context_aware,medium,D1-Q055,conditional_exception,1,1,1.0,638
D1,context_aware,medium,D1-Q056,procedural,1,1,1.0,638
D1,context_aware,medium,D1-Q057,exact_fact,1,1,1.0,638
D1,context_aware,medium,D1-Q058,negation,1,1,1.0,638
D1,context_aware,medium,D1-Q059,procedural,1,1,1.0,638
D1,context_aware,medium,D1-Q060,negation,1,1,1.0,638
D1,context_aware,medium,D1-Q061,procedural,1,1,1.0,638
D1,context_aware,medium,D1-Q062,numerical,1,1,1.0,638
D1,context_aware,medium,D1-Q063,numerical,1,1,1.0,638
D1,context_aware,medium,D1-Q064,numerical,1,1,1.0,638
D1,context_aware,medium,D1-Q065,numerical,1,1,1.0,638
D1,context_aware,medium,D1-Q066,list_membership,1,1,1.0,638
D1,context_aware,medium,D1-Q067,numerical,1,1,1.0,638
D1,context_aware,medium,D1-Q068,numerical,1,1,1.0,638
D1,context_aware,medium,D1-Q069,numerical,1,1,1.0,638
D1,context_aware,medium,D1-Q070,numerical,1,1,1.0,638
D1,context_aware,medium,D1-Q071,numerical,1,1,1.0,638
D1,context_aware,medium,D1-Q072,numerical,1,1,1.0,638
D1,context_aware,medium,D1-Q073,numerical,1,1,1.0,638
D1,context_aware,medium,D1-Q074,numerical,1,1,1.0,638
D1,context_aware,medium,D1-Q075,numerical,1,1,1.0,638
D1,context_aware,medium,D1-Q076,numerical,1,1,1.0,638
D1,context_aware,medium,D1-Q077,numerical,1,1,1.0,638
